ID,account_id,amount,transaction_data
3368,137,-172,2025-10-19
3369,395,-17,2025-10-19
3370,271,35,2025-10-19
3371,13,-1922,2025-10-19
3372,446,-52,2025-10-19
3373,437,192,2025-10-19
3374,339,-9,2025-10-19
3375,133,-12,2025-10-19
3376,279,-49,2025-10-19
3377,430,-28,2025-10-19
3378,299,8,2025-10-19
3379,325,59,2025-10-20
3380,364,-140,2025-10-20
3381,127,-138,2025-10-20
3382,152,421,2025-10-20
3383,499,6,2025-10-20
3384,385,-29,2025-10-20
3385,495,26,2025-10-20
3386,83,33,2025-10-20
3387,489,-525,2025-10-20
3388,93,-48,2025-10-20
3389,496,49,2025-10-20
3390,269,29,2025-10-20
3391,312,-34,2025-10-20
3392,339,29,2025-10-20
3393,404,-400,2025-10-20
3394,325,87,2025-10-20
3395,41,-21,2025-10-20
3396,235,-36,2025-10-20
3397,121,-25,2025-10-20
3398,345,-42,2025-10-20
3399,242,-1465,2025-10-20
3400,494,-11,2025-10-20
3401,325,886,2025-10-20
3402,445,42,2025-10-20
3403,323,91,2025-10-20
3404,461,-192,2025-10-20
3405,133,-30,2025-10-20
3406,236,344,2025-10-21
3407,379,-13,2025-10-21
3408,303,-135,2025-10-21
3409,68,-150,2025-10-21
3410,191,267,2025-10-21
3411,10,85,2025-10-21
3412,219,-652,2025-10-21
3413,94,-316,2025-10-21
3414,330,-270,2025-10-21
3415,159,-3659,2025-10-21
3416,409,-18,2025-10-21
3417,28,2068,2025-10-21
3418,463,-34,2025-10-21
3419,42,666,2025-10-21
3420,309,124,2025-10-21
3421,117,107,2025-10-21
3422,473,-192,2025-10-21
3423,343,-10,2025-10-21
3424,261,-20,2025-10-21
3425,292,-72,2025-10-21
3426,22,-190,2025-10-21
3427,53,-36,2025-10-21
3428,259,199,2025-10-21
3429,485,31,2025-10-21
3430,188,-529,2025-10-21
3431,115,-173,2025-10-21
3432,468,4869,2025-10-21
3433,237,-49,2025-10-21
3434,156,16,2025-10-22
3435,480,16,2025-10-22
3436,184,20,2025-10-22
3437,88,37,2025-10-22
3438,239,-524,2025-10-22
3439,324,-11,2025-10-22
3440,282,10,2025-10-22
3441,489,422,2025-10-22
3442,284,4706,2025-10-22
3443,349,-175,2025-10-22
3444,274,-139,2025-10-22
3445,140,-712,2025-10-22
3446,405,-12,2025-10-22
3447,133,-923,2025-10-22
3448,468,-101,2025-10-22
3449,308,-26,2025-10-22
3450,291,-28,2025-10-22
3451,143,-29,2025-10-22
3452,442,44,2025-10-22
3453,180,-53,2025-10-22
3454,42,37,2025-10-22
3455,212,-175,2025-10-22
3456,331,-88,2025-10-22
3457,222,41,2025-10-22
3458,500,80,2025-10-22
3459,463,60,2025-10-22
3460,344,-44,2025-10-22
3461,311,-42,2025-10-23
3462,278,-15,2025-10-23
3463,213,25,2025-10-23
3464,281,-176,2025-10-23
3465,467,-414,2025-10-23
3466,478,20,2025-10-23
3467,412,-380,2025-10-23
3468,412,-27,2025-10-23
3469,159,45,2025-10-23
3470,4,-75,2025-10-23
3471,277,-140,2025-10-23
3472,90,801,2025-10-23
3473,57,-39,2025-10-23
3474,350,-119,2025-10-23
3475,433,49,2025-10-23
3476,93,-85,2025-10-23
3477,449,-40,2025-10-23
3478,133,-16,2025-10-23
3479,322,-25,2025-10-23
3480,361,8,2025-10-23
3481,486,-37,2025-10-23
3482,28,-655,2025-10-23
3483,458,-181,2025-10-23
3484,391,23,2025-10-23
3485,86,-115,2025-10-23
3486,188,-18,2025-10-23
3487,244,-37,2025-10-23
3488,358,-244,2025-10-23
3489,170,83,2025-10-24
3490,399,-39,2025-10-24
3491,67,-40,2025-10-24
3492,244,-78,2025-10-24
3493,213,-10,2025-10-24
3494,345,-36,2025-10-24
3495,8,-34,2025-10-24
3496,288,-681,2025-10-24
3497,100,-5,2025-10-24
3498,468,-98,2025-10-24
3499,329,-772,2025-10-24
3500,53,-785,2025-10-24
3501,155,-172,2025-10-24
3502,47,420,2025-10-24
3503,196,107,2025-10-24
3504,307,-80,2025-10-24
3505,436,-48,2025-10-24
3506,62,40,2025-10-24
3507,260,-106,2025-10-24
3508,59,60,2025-10-24
3509,420,-429,2025-10-24
3510,241,-453,2025-10-24
3511,232,205,2025-10-24
3512,201,63,2025-10-24
3513,36,14,2025-10-24
3514,497,-1135,2025-10-24
3515,297,-41,2025-10-24
3516,217,24,2025-10-25
3517,385,-38,2025-10-25
3518,312,-188,2025-10-25
3519,342,35,2025-10-25
3520,59,-133,2025-10-25
3521,147,-15,2025-10-25
3522,47,675,2025-10-25
3523,273,-154,2025-10-25
3524,464,184,2025-10-25
3525,394,-24,2025-10-25
3526,469,-27,2025-10-25
3527,422,-119,2025-10-25
3528,288,-147,2025-10-25
3529,351,-38,2025-10-25
3530,43,-26,2025-10-25
3531,108,-42,2025-10-25
3532,43,-18,2025-10-25
3533,400,16,2025-10-25
3534,261,-101,2025-10-25
3535,121,-88,2025-10-25
3536,411,-16,2025-10-25
3537,475,-952,2025-10-25
3538,389,-889,2025-10-25
3539,173,-28,2025-10-25
3540,15,-41,2025-10-25
3541,242,-185,2025-10-25
3542,122,-28,2025-10-25
3543,28,-167,2025-10-26
3544,281,107,2025-10-26
3545,19,-3779,2025-10-26
3546,261,-92,2025-10-26
3547,46,-194,2025-10-26
3548,5,-23,2025-10-26
3549,120,-33,2025-10-26
3550,227,-84,2025-10-26
3551,372,-699,2025-10-26
3552,106,-20,2025-10-26
3553,12,41,2025-10-26
3554,127,-21,2025-10-26
3555,27,19,2025-10-26
3556,319,-95,2025-10-26
3557,273,-120,2025-10-26
3558,460,-45,2025-10-26
3559,26,10,2025-10-26
3560,124,25,2025-10-26
3561,432,-45,2025-10-26
3562,133,-20,2025-10-26
3563,165,41,2025-10-26
3564,375,-37,2025-10-26
3565,496,11,2025-10-26
3566,91,-75,2025-10-26
3567,111,-6,2025-10-26
3568,404,76,2025-10-26
3569,146,530,2025-10-26
3570,281,7,2025-10-26
3571,298,-189,2025-10-27
3572,102,-143,2025-10-27
3573,415,-15,2025-10-27
3574,73,-59,2025-10-27
3575,36,-156,2025-10-27
3576,56,-24,2025-10-27
3577,172,-187,2025-10-27
3578,103,29,2025-10-27
3579,253,12,2025-10-27
3580,397,-48,2025-10-27
3581,174,-195,2025-10-27
3582,236,-191,2025-10-27
3583,213,-126,2025-10-27
3584,42,253,2025-10-27
3585,284,-89,2025-10-27
3586,263,-614,2025-10-27
3587,75,-13,2025-10-27
3588,81,-19,2025-10-27
3589,345,6,2025-10-27
3590,68,-168,2025-10-27
3591,35,48,2025-10-27
3592,144,-41,2025-10-27
3593,474,-40,2025-10-27
3594,55,-121,2025-10-27
3595,150,-144,2025-10-27
3596,365,31,2025-10-27
3597,373,-53,2025-10-27
3598,84,138,2025-10-28
3599,8,-35,2025-10-28
3600,137,-39,2025-10-28
3601,87,-32,2025-10-28
3602,109,-12,2025-10-28
3603,362,-575,2025-10-28
3604,325,16,2025-10-28
3605,359,-640,2025-10-28
3606,128,37,2025-10-28
3607,432,-4000,2025-10-28
3608,136,5,2025-10-28
3609,97,-8,2025-10-28
3610,445,15,2025-10-28
3611,440,-163,2025-10-28
3612,318,23,2025-10-28
3613,146,-128,2025-10-28
3614,39,-23,2025-10-28
3615,182,-16,2025-10-28
3616,331,131,2025-10-28
3617,482,33,2025-10-28
3618,43,-46,2025-10-28
3619,352,-42,2025-10-28
3620,393,627,2025-10-28
3621,405,129,2025-10-28
3622,61,-25,2025-10-28
3623,208,-676,2025-10-28
3624,29,117,2025-10-28
3625,58,-20,2025-10-28
3626,453,-34,2025-10-29
3627,343,-9,2025-10-29
3628,392,585,2025-10-29
3629,91,93,2025-10-29
3630,306,-48,2025-10-29
3631,83,532,2025-10-29
3632,447,171,2025-10-29
3633,242,50,2025-10-29
3634,342,172,2025-10-29
3635,199,15,2025-10-29
3636,131,-34,2025-10-29
3637,42,-47,2025-10-29
3638,137,-31,2025-10-29
3639,13,97,2025-10-29
3640,139,-9,2025-10-29
3641,407,-91,2025-10-29
3642,361,6,2025-10-29
3643,478,-174,2025-10-29
3644,193,168,2025-10-29
3645,65,-27,2025-10-29
3646,469,816,2025-10-29
3647,498,-89,2025-10-29
3648,39,-49,2025-10-29
3649,359,17,2025-10-29
3650,280,-38,2025-10-29
3651,423,-28,2025-10-29
3652,69,100,2025-10-29
3653,1,-16,2025-10-30
3654,418,99,2025-10-30
3655,13,-6,2025-10-30
3656,42,-171,2025-10-30
3657,246,-40,2025-10-30
3658,144,-26,2025-10-30
3659,325,63,2025-10-30
3660,445,47,2025-10-30
3661,143,49,2025-10-30
3662,461,305,2025-10-30
3663,310,-109,2025-10-30
3664,409,-177,2025-10-30
3665,9,-2741,2025-10-30
3666,490,-12,2025-10-30
3667,272,-20,2025-10-30
3668,316,-21,2025-10-30
3669,207,-722,2025-10-30
3670,464,81,2025-10-30
3671,58,-142,2025-10-30
3672,393,146,2025-10-30
3673,131,-1640,2025-10-30
3674,193,-49,2025-10-30
3675,433,-48,2025-10-30
3676,402,-85,2025-10-30
3677,49,173,2025-10-30
3678,322,-5,2025-10-30
3679,394,23,2025-10-30
3680,177,-14,2025-10-31
3681,366,115,2025-10-31
3682,355,34,2025-10-31
3683,262,706,2025-10-31
3684,90,339,2025-10-31
3685,269,-35,2025-10-31
3686,147,40,2025-10-31
3687,247,-536,2025-10-31
3688,304,-18,2025-10-31
3689,391,-40,2025-10-31
3690,108,-164,2025-10-31
3691,466,-14,2025-10-31
3692,23,4203,2025-10-31
3693,267,-6,2025-10-31
3694,426,38,2025-10-31
3695,479,280,2025-10-31
3696,23,-853,2025-10-31
3697,487,-43,2025-10-31
3698,369,17,2025-10-31
3699,12,-37,2025-10-31
3700,172,-7,2025-10-31
3701,213,-103,2025-10-31
3702,203,-121,2025-10-31
3703,132,13,2025-10-31
3704,363,56,2025-10-31
3705,428,-3081,2025-10-31
3706,381,-162,2025-10-31
3707,82,555,2025-10-31
3708,98,-32,2025-11-01
3709,324,-172,2025-11-01
3710,203,-62,2025-11-01
3711,292,161,2025-11-01
3712,21,-30,2025-11-01
3713,380,-105,2025-11-01
3714,208,94,2025-11-01
3715,97,-155,2025-11-01
3716,35,-16,2025-11-01
3717,420,-38,2025-11-01
3718,12,-13,2025-11-01
3719,84,-34,2025-11-01
3720,357,63,2025-11-01
3721,214,33,2025-11-01
3722,176,-34,2025-11-01
3723,74,-414,2025-11-01
3724,458,86,2025-11-01
3725,406,38,2025-11-01
3726,134,31,2025-11-01
3727,462,-104,2025-11-01
3728,211,-24,2025-11-01
3729,183,-141,2025-11-01
3730,36,-185,2025-11-01
3731,384,-42,2025-11-01
3732,9,-175,2025-11-01
3733,308,117,2025-11-01
3734,10,-167,2025-11-01
3735,79,-842,2025-11-02
3736,199,-182,2025-11-02
3737,469,-19,2025-11-02
3738,95,-2289,2025-11-02
3739,353,689,2025-11-02
3740,248,-23,2025-11-02
3741,10,71,2025-11-02
3742,154,-11,2025-11-02
3743,331,-34,2025-11-02
3744,453,54,2025-11-02
3745,225,21,2025-11-02
3746,61,-857,2025-11-02
3747,184,-241,2025-11-02
3748,293,-27,2025-11-02
3749,325,-15,2025-11-02
3750,325,-33,2025-11-02
3751,227,46,2025-11-02
3752,226,-99,2025-11-02
3753,489,31,2025-11-02
3754,489,-23,2025-11-02
3755,52,-121,2025-11-02
3756,74,82,2025-11-02
3757,411,38,2025-11-02
3758,81,-40,2025-11-02
3759,319,-126,2025-11-02
3760,176,12,2025-11-02
3761,367,-50,2025-11-02
3762,425,-2358,2025-11-02
3763,113,-44,2025-11-03
3764,341,22,2025-11-03
3765,421,-40,2025-11-03
3766,137,330,2025-11-03
3767,418,-42,2025-11-03
3768,163,-39,2025-11-03
3769,202,120,2025-11-03
3770,242,-146,2025-11-03
3771,164,-198,2025-11-03
3772,307,25,2025-11-03
3773,371,-534,2025-11-03
3774,214,-26,2025-11-03
3775,138,-21,2025-11-03
3776,355,109,2025-11-03
3777,246,-102,2025-11-03
3778,419,-204,2025-11-03
3779,372,-193,2025-11-03
3780,387,-24,2025-11-03
3781,185,5,2025-11-03
3782,483,-52,2025-11-03
3783,437,-126,2025-11-03
3784,292,882,2025-11-03
3785,393,-127,2025-11-03
3786,242,3128,2025-11-03
3787,498,-26,2025-11-03
3788,158,-16,2025-11-03
3789,53,-30,2025-11-03
3790,357,-19,2025-11-04
3791,277,-814,2025-11-04
3792,44,859,2025-11-04
3793,415,-99,2025-11-04
3794,149,96,2025-11-04
3795,20,-397,2025-11-04
3796,353,-128,2025-11-04
3797,332,39,2025-11-04
3798,388,-12,2025-11-04
3799,369,-608,2025-11-04
3800,202,-25,2025-11-04
3801,416,-174,2025-11-04
3802,284,-65,2025-11-04
3803,367,-29,2025-11-04
3804,300,173,2025-11-04
3805,447,121,2025-11-04
3806,264,40,2025-11-04
3807,400,146,2025-11-04
3808,451,-113,2025-11-04
3809,136,-41,2025-11-04
3810,374,-36,2025-11-04
3811,328,-41,2025-11-04
3812,251,697,2025-11-04
3813,424,-19,2025-11-04
3814,19,-38,2025-11-04
3815,315,-41,2025-11-04
3816,131,-21,2025-11-04
3817,352,301,2025-11-05
3818,494,-9,2025-11-05
3819,106,-32,2025-11-05
3820,47,47,2025-11-05
3821,274,-74,2025-11-05
3822,481,-44,2025-11-05
3823,484,35,2025-11-05
3824,419,-121,2025-11-05
3825,445,-88,2025-11-05
3826,103,60,2025-11-05
3827,486,893,2025-11-05
3828,348,950,2025-11-05
3829,27,-30,2025-11-05
3830,225,792,2025-11-05
3831,62,28,2025-11-05
3832,212,-372,2025-11-05
3833,427,40,2025-11-05
3834,183,-69,2025-11-05
3835,195,-160,2025-11-05
3836,449,-9,2025-11-05
3837,241,-23,2025-11-05
3838,97,-51,2025-11-05
3839,43,-456,2025-11-05
3840,157,19,2025-11-05
3841,384,-23,2025-11-05
3842,359,-47,2025-11-05
3843,282,-48,2025-11-05
3844,357,-176,2025-11-05
3845,2,-36,2025-11-06
3846,158,-5,2025-11-06
3847,266,-16,2025-11-06
3848,423,66,2025-11-06
3849,330,-502,2025-11-06
3850,200,-188,2025-11-06
3851,209,48,2025-11-06
3852,88,-45,2025-11-06
3853,283,-156,2025-11-06
3854,489,39,2025-11-06
3855,202,-27,2025-11-06
3856,140,-671,2025-11-06
3857,277,56,2025-11-06
3858,106,-367,2025-11-06
3859,429,-815,2025-11-06
3860,72,-78,2025-11-06
3861,164,-49,2025-11-06
3862,153,-41,2025-11-06
3863,214,-15,2025-11-06
3864,359,-163,2025-11-06
3865,367,9,2025-11-06
3866,348,-5,2025-11-06
3867,323,-31,2025-11-06
3868,458,-54,2025-11-06
3869,417,-16,2025-11-06
3870,32,-26,2025-11-06
3871,63,-135,2025-11-06
3872,218,14,2025-11-07
3873,463,29,2025-11-07
3874,130,-38,2025-11-07
3875,294,-114,2025-11-07
3876,464,-8,2025-11-07
3877,289,-46,2025-11-07
3878,305,67,2025-11-07
3879,226,40,2025-11-07
3880,130,-4465,2025-11-07
3881,295,-118,2025-11-07
3882,237,-52,2025-11-07
3883,427,5,2025-11-07
3884,207,139,2025-11-07
3885,48,-10,2025-11-07
3886,290,-148,2025-11-07
3887,429,-171,2025-11-07
3888,439,-172,2025-11-07
3889,285,163,2025-11-07
3890,437,-9,2025-11-07
3891,492,-38,2025-11-07
3892,210,15,2025-11-07
3893,428,783,2025-11-07
3894,99,10,2025-11-07
3895,215,157,2025-11-07
3896,79,-152,2025-11-07
3897,56,-21,2025-11-07
3898,480,-799,2025-11-07
3899,182,-208,2025-11-07
3900,312,-45,2025-11-08
3901,491,-37,2025-11-08
3902,10,-42,2025-11-08
3903,252,-135,2025-11-08
3904,68,-27,2025-11-08
3905,41,-46,2025-11-08
3906,89,-39,2025-11-08
3907,34,-11,2025-11-08
3908,315,-53,2025-11-08
3909,440,-50,2025-11-08
3910,235,-161,2025-11-08
3911,171,-40,2025-11-08
3912,465,-2701,2025-11-08
3913,424,-27,2025-11-08
3914,75,-43,2025-11-08
3915,39,32,2025-11-08
3916,101,98,2025-11-08
3917,439,-178,2025-11-08
3918,447,-226,2025-11-08
3919,61,-14,2025-11-08
3920,271,14,2025-11-08
3921,164,-62,2025-11-08
3922,477,-64,2025-11-08
3923,211,-47,2025-11-08
3924,418,-2349,2025-11-08
3925,496,238,2025-11-08
3926,428,139,2025-11-08
3927,172,-78,2025-11-09
3928,292,-39,2025-11-09
3929,207,-38,2025-11-09
3930,18,177,2025-11-09
3931,345,-697,2025-11-09
3932,380,71,2025-11-09
3933,276,-41,2025-11-09
3934,323,326,2025-11-09
3935,28,169,2025-11-09
3936,315,-557,2025-11-09
3937,468,-9,2025-11-09
3938,419,181,2025-11-09
3939,39,173,2025-11-09
3940,195,-18,2025-11-09
3941,380,-61,2025-11-09
3942,453,-11,2025-11-09
3943,343,-10,2025-11-09
3944,4,11,2025-11-09
3945,128,-44,2025-11-09
3946,36,-164,2025-11-09
3947,341,33,2025-11-09
3948,193,-83,2025-11-09
3949,402,-105,2025-11-09
3950,136,83,2025-11-09
3951,23,50,2025-11-09
3952,339,-17,2025-11-09
3953,262,-106,2025-11-09
3954,137,-174,2025-11-10
3955,92,-26,2025-11-10
3956,356,-22,2025-11-10
3957,335,-1546,2025-11-10
3958,291,-39,2025-11-10
3959,131,12,2025-11-10
3960,120,-37,2025-11-10
3961,252,686,2025-11-10
3962,22,-540,2025-11-10
3963,463,-962,2025-11-10
3964,259,-61,2025-11-10
3965,41,-26,2025-11-10
3966,470,-25,2025-11-10
3967,58,462,2025-11-10
3968,123,-7,2025-11-10
3969,408,-158,2025-11-10
3970,248,-157,2025-11-10
3971,107,22,2025-11-10
3972,270,40,2025-11-10
3973,471,-82,2025-11-10
3974,115,-93,2025-11-10
3975,249,-51,2025-11-10
3976,404,-32,2025-11-10
3977,351,31,2025-11-10
3978,248,-28,2025-11-10
3979,471,-128,2025-11-10
3980,357,-5,2025-11-10
3981,450,-257,2025-11-10
3982,496,-46,2025-11-11
3983,290,15,2025-11-11
3984,68,-40,2025-11-11
3985,84,8,2025-11-11
3986,179,-102,2025-11-11
3987,500,180,2025-11-11
3988,60,-123,2025-11-11
3989,81,-28,2025-11-11
3990,121,-13,2025-11-11
3991,226,-40,2025-11-11
3992,319,18,2025-11-11
3993,149,-94,2025-11-11
3994,218,166,2025-11-11
3995,279,-15,2025-11-11
3996,496,-164,2025-11-11
3997,171,46,2025-11-11
3998,282,39,2025-11-11
3999,135,11,2025-11-11
4000,311,-29,2025-11-11
4001,428,-39,2025-11-11
4002,6,67,2025-11-11
4003,1,19,2025-11-11
4004,164,-37,2025-11-11
4005,21,-338,2025-11-11
4006,11,36,2025-11-11
4007,33,-42,2025-11-11
4008,158,60,2025-11-11
4009,498,36,2025-11-12
4010,377,-49,2025-11-12
4011,68,29,2025-11-12
4012,57,199,2025-11-12
4013,466,41,2025-11-12
4014,286,-214,2025-11-12
4015,71,-29,2025-11-12
4016,494,-192,2025-11-12
4017,309,-63,2025-11-12
4018,486,-872,2025-11-12
4019,263,656,2025-11-12
4020,299,-134,2025-11-12
4021,474,-28,2025-11-12
4022,60,161,2025-11-12
4023,321,-41,2025-11-12
4024,16,-186,2025-11-12
4025,127,-927,2025-11-12
4026,398,23,2025-11-12
4027,22,-21,2025-11-12
4028,167,48,2025-11-12
4029,318,-14,2025-11-12
4030,490,50,2025-11-12
4031,345,-29,2025-11-12
4032,201,-172,2025-11-12
4033,268,643,2025-11-12
4034,194,-18,2025-11-12
4035,10,-2261,2025-11-12
4036,118,302,2025-11-12
4037,80,-188,2025-11-13
4038,23,-188,2025-11-13
4039,208,-43,2025-11-13
4040,394,1801,2025-11-13
4041,86,-31,2025-11-13
4042,468,-144,2025-11-13
4043,428,924,2025-11-13
4044,370,-14,2025-11-13
4045,264,-49,2025-11-13
4046,267,-9,2025-11-13
4047,131,194,2025-11-13
4048,144,5,2025-11-13
4049,238,-36,2025-11-13
4050,54,-46,2025-11-13
4051,409,-37,2025-11-13
4052,108,-34,2025-11-13
4053,351,-116,2025-11-13
4054,27,43,2025-11-13
4055,19,-84,2025-11-13
4056,439,182,2025-11-13
4057,279,-21,2025-11-13
4058,435,-637,2025-11-13
4059,475,16,2025-11-13
4060,238,150,2025-11-13
4061,18,-8,2025-11-13
4062,205,-20,2025-11-13
4063,51,-52,2025-11-13
4064,424,-10,2025-11-14
4065,489,30,2025-11-14
4066,156,-171,2025-11-14
4067,314,-762,2025-11-14
4068,305,-30,2025-11-14
4069,412,-48,2025-11-14
4070,55,-680,2025-11-14
4071,62,222,2025-11-14
4072,408,48,2025-11-14
4073,208,1029,2025-11-14
4074,65,50,2025-11-14
4075,334,-32,2025-11-14
4076,200,-908,2025-11-14
4077,484,-75,2025-11-14
4078,240,-48,2025-11-14
4079,154,88,2025-11-14
4080,414,21,2025-11-14
4081,338,19,2025-11-14
4082,71,94,2025-11-14
4083,256,-9,2025-11-14
4084,409,-44,2025-11-14
4085,471,-581,2025-11-14
4086,440,20,2025-11-14
4087,436,-111,2025-11-14
4088,380,-134,2025-11-14
4089,497,-8,2025-11-14
4090,39,115,2025-11-14
4091,7,60,2025-11-15
4092,490,9,2025-11-15
4093,391,-39,2025-11-15
4094,88,-10,2025-11-15
4095,199,751,2025-11-15
4096,87,49,2025-11-15
4097,344,37,2025-11-15
4098,415,-2639,2025-11-15
4099,220,15,2025-11-15
4100,174,-434,2025-11-15
4101,404,-22,2025-11-15
4102,438,149,2025-11-15
4103,448,39,2025-11-15
4104,257,-31,2025-11-15
4105,361,-49,2025-11-15
4106,107,-191,2025-11-15
4107,276,-29,2025-11-15
4108,351,-521,2025-11-15
4109,285,5,2025-11-15
4110,233,-94,2025-11-15
4111,410,-17,2025-11-15
4112,329,-563,2025-11-15
4113,28,-12,2025-11-15
4114,72,-540,2025-11-15
4115,295,-177,2025-11-15
4116,207,-40,2025-11-15
4117,150,-187,2025-11-15
4118,151,189,2025-11-15
4119,214,-38,2025-11-16
4120,230,-47,2025-11-16
4121,328,200,2025-11-16
4122,376,-18,2025-11-16
4123,305,-160,2025-11-16
4124,69,12,2025-11-16
4125,477,64,2025-11-16
4126,457,-50,2025-11-16
4127,141,-6,2025-11-16
4128,85,-30,2025-11-16
4129,226,-3911,2025-11-16
4130,93,-28,2025-11-16
4131,380,-888,2025-11-16
4132,433,33,2025-11-16
4133,368,-46,2025-11-16
4134,189,27,2025-11-16
4135,209,-164,2025-11-16
4136,246,-41,2025-11-16
4137,155,12,2025-11-16
4138,483,32,2025-11-16
4139,454,12,2025-11-16
4140,337,-129,2025-11-16
4141,300,71,2025-11-16
4142,127,65,2025-11-16
4143,398,-738,2025-11-16
4144,309,-191,2025-11-16
4145,75,-36,2025-11-16
4146,430,-516,2025-11-17
4147,83,-11,2025-11-17
4148,330,20,2025-11-17
4149,64,880,2025-11-17
4150,376,-31,2025-11-17
4151,459,278,2025-11-17
4152,228,-95,2025-11-17
4153,15,29,2025-11-17
4154,327,-2682,2025-11-17
4155,59,171,2025-11-17
4156,87,817,2025-11-17
4157,491,92,2025-11-17
4158,25,-45,2025-11-17
4159,489,-108,2025-11-17
4160,148,-44,2025-11-17
4161,300,-968,2025-11-17
4162,130,-70,2025-11-17
4163,244,-84,2025-11-17
4164,486,38,2025-11-17
4165,364,-197,2025-11-17
4166,499,8,2025-11-17
4167,367,-15,2025-11-17
4168,359,20,2025-11-17
4169,148,193,2025-11-17
4170,7,-91,2025-11-17
4171,186,-76,2025-11-17
4172,424,-19,2025-11-17
4173,195,-24,2025-11-18
4174,449,-20,2025-11-18
4175,484,-974,2025-11-18
4176,147,13,2025-11-18
4177,443,885,2025-11-18
4178,386,169,2025-11-18
4179,494,7,2025-11-18
4180,142,-21,2025-11-18
4181,377,-72,2025-11-18
4182,452,37,2025-11-18
4183,91,-811,2025-11-18
4184,99,-9,2025-11-18
4185,34,19,2025-11-18
4186,65,-10,2025-11-18
4187,230,-45,2025-11-18
4188,258,-36,2025-11-18
4189,193,31,2025-11-18
4190,485,-48,2025-11-18
4191,314,195,2025-11-18
4192,394,-32,2025-11-18
4193,118,-76,2025-11-18
4194,61,20,2025-11-18
4195,15,930,2025-11-18
4196,152,-72,2025-11-18
4197,261,24,2025-11-18
4198,118,-135,2025-11-18
4199,258,15,2025-11-18
4200,208,947,2025-11-18
4201,113,78,2025-11-19
4202,480,-139,2025-11-19
4203,171,-277,2025-11-19
4204,151,-198,2025-11-19
4205,268,-191,2025-11-19
4206,14,-87,2025-11-19
4207,469,29,2025-11-19
4208,354,-23,2025-11-19
4209,282,247,2025-11-19
4210,436,5,2025-11-19
4211,139,12,2025-11-19
4212,463,57,2025-11-19
4213,117,88,2025-11-19
4214,42,-35,2025-11-19
4215,286,-2926,2025-11-19
4216,39,-68,2025-11-19
4217,238,43,2025-11-19
4218,307,-21,2025-11-19
4219,429,160,2025-11-19
4220,323,25,2025-11-19
4221,83,72,2025-11-19
4222,387,-44,2025-11-19
4223,284,6,2025-11-19
4224,155,-7,2025-11-19
4225,228,-151,2025-11-19
4226,69,-142,2025-11-19
4227,44,39,2025-11-19
4228,30,-15,2025-11-20
4229,492,-54,2025-11-20
4230,23,-110,2025-11-20
4231,428,45,2025-11-20
4232,430,-30,2025-11-20
4233,329,34,2025-11-20
4234,374,-39,2025-11-20
4235,104,43,2025-11-20
4236,467,-93,2025-11-20
4237,157,-29,2025-11-20
4238,207,1287,2025-11-20
4239,296,-976,2025-11-20
4240,72,-243,2025-11-20
4241,104,833,2025-11-20
4242,99,186,2025-11-20
4243,368,-929,2025-11-20
4244,352,-82,2025-11-20
4245,11,-95,2025-11-20
4246,277,-49,2025-11-20
4247,314,-150,2025-11-20
4248,255,-14,2025-11-20
4249,267,-102,2025-11-20
4250,415,-15,2025-11-20
4251,387,30,2025-11-20
4252,172,-39,2025-11-20
4253,368,-25,2025-11-20
4254,300,-42,2025-11-20
4255,205,-26,2025-11-20
4256,196,733,2025-11-21
4257,222,-16,2025-11-21
4258,176,-45,2025-11-21
4259,360,175,2025-11-21
4260,223,-31,2025-11-21
4261,39,-210,2025-11-21
4262,98,-120,2025-11-21
4263,291,232,2025-11-21
4264,111,-71,2025-11-21
4265,253,-84,2025-11-21
4266,238,-32,2025-11-21
4267,100,-88,2025-11-21
4268,430,490,2025-11-21
4269,495,19,2025-11-21
4270,207,-13,2025-11-21
4271,151,-10,2025-11-21
4272,28,27,2025-11-21
4273,27,-28,2025-11-21
4274,225,-31,2025-11-21
4275,117,-27,2025-11-21
4276,497,-30,2025-11-21
4277,156,-989,2025-11-21
4278,251,-510,2025-11-21
4279,265,145,2025-11-21
4280,459,-101,2025-11-21
4281,382,9,2025-11-21
4282,396,462,2025-11-21
4283,407,-3775,2025-11-22
4284,379,-14,2025-11-22
4285,54,-6,2025-11-22
4286,231,-25,2025-11-22
4287,341,-48,2025-11-22
4288,182,-41,2025-11-22
4289,336,18,2025-11-22
4290,428,7,2025-11-22
4291,194,-623,2025-11-22
4292,478,-148,2025-11-22
4293,85,15,2025-11-22
4294,246,27,2025-11-22
4295,199,13,2025-11-22
4296,79,-22,2025-11-22
4297,164,-28,2025-11-22
4298,475,29,2025-11-22
4299,386,-168,2025-11-22
4300,109,-735,2025-11-22
4301,168,-39,2025-11-22
4302,319,732,2025-11-22
4303,280,-50,2025-11-22
4304,111,43,2025-11-22
4305,52,-143,2025-11-22
4306,498,21,2025-11-22
4307,253,-112,2025-11-22
4308,211,43,2025-11-22
